"","user_id","status_id","created_at","screen_name","text","location","source","retweet_count","lang","verified","country","country_code","url"
"358","801569962921955328","1103088852644720640",2019-03-06 00:24:11,"concettaeedy","“A possible small increased risk of GBS following influenza vaccination has been identified.” <U+0001F91E>good luck with your vaccines.       https://t.co/pHqHYR6DKc","Ontario, Canada","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"359","904457695104835586","1103093474935623680",2019-03-06 00:42:33,"CucoChaquetas","@El_Universal_Mx @ArturoZaldivarL A ese tipo de influenza se le llama comúnmente ""asterisco fruncido"".","Monterrey, Nuevo León","Twitter for Android",0,"es",FALSE,NA,NA,"https://t.co/N8GNSmiLuw"
"360","23911845","1103093204411449345",2019-03-06 00:41:29,"ewadswor","@best_au @NBCNews Were literally wiped out from contagious diseases.  My mom's gma migrated from Cornwall as a kid.  Her dad remarried and had more kids. Influenza killed most of them. My gma and mom were both nurses, so we were trusting of healthcare providers and healthcare
 /2","California, USA","Twitter for Android",0,"en",FALSE,"United States","US",NA
"361","320397176","1103092701778579457",2019-03-06 00:39:29,"gabrielrdelgado","La seguridad de la vacuna contra la influenza durante el embarazo | CDC https://t.co/366ctap4kr vía @CDCgov","República Dominicana","Twitter Web Client",0,"es",FALSE,NA,NA,NA
"362","1038606038138667008","1103092103440203776",2019-03-06 00:37:06,"98Capital","El ministro @ArturoZaldivarL, presidente de la @SCJN informó que tiene influenza y por tal motivo, no asisitió a la Sesión <U+2935><U+FE0F> https://t.co/RIHmmwbasm","Hidalgo del Parral, Chihuahua","Twitter for Android",0,"es",FALSE,NA,NA,"https://t.co/xWrLa3gjki"
"363","2678197424","1103091542338736128",2019-03-06 00:34:52,"mass_mexico","#Jalisco
Jalisco es afectado por la influenza y cobra vidas
Síguenos en Instagram <U+0001F449>https://t.co/LoX0vvN8kV<U+0001F448>

<U+0001F447><U+0001F447>Chécate la nota completa en el enlace<U+0001F447><U+0001F447> https://t.co/vFvJ3p8LGk","Distrito Federal, México","Facebook",0,"es",FALSE,NA,NA,"https://t.co/IREv3vjuWi"
"364","1000536219548372992","1103088683694067713",2019-03-06 00:23:31,"RafaelA16620410","@ArturoZaldivarL <U+0001F914><U+0001F914><U+0001F914> Que no la influenza te tumba y tardas en recuperarte? Precisamente porque no es una gripa común no sanas tan rápido.","Ciudad de México","Twitter for Android",0,"es",FALSE,NA,NA,NA
"365","1000536219548372992","1103089700473135106",2019-03-06 00:27:33,"RafaelA16620410","@mtro_velez @ArturoZaldivarL Es lo raro, dice que tal vez regrese el jueves, quien sabe que influenza será entonces, porque la que yo conozco no te levantas tan rápido","Ciudad de México","Twitter for Android",0,"es",FALSE,NA,NA,NA
"366","189324498","1103089265024663553",2019-03-06 00:25:49,"Ashleyjcotravel","How to make Influenza A seem like the coolest thing ever to a kid- tell them they are going to be on the news when they talk about the weekly @MonroeHealth reported flu cases on @13WHAM

 #silverlining #casadeinfluenza https://t.co/cDMVFXQdv5","Rochester, NY","Twitter for iPhone",0,"en",FALSE,"United States","US","https://t.co/R7hWTTjcvO"
"367","24969337","1103086292328312832",2019-03-06 00:14:01,"Milenio","Por influenza, Arturo Zaldívar no asiste a sesión de la Suprema Corte de Justicia de la Nación https://t.co/YG5UTt8k9m https://t.co/aWdLeoG8eo","México","TweetDeck",2,"es",TRUE,NA,NA,"https://t.co/LjW0XPydiD"
"368","586349619","1103082803263164416",2019-03-06 00:00:09,"PrensaMomento","La vacuna no será un obstáculo para salir a tiempo, ya que se elabora cepa por cepa https://t.co/Nk4zDSffPm","San Luis Potosí","Facebook",0,"es",FALSE,NA,NA,"http://t.co/9v2gZTcKQH"
"369","570377291","1103082185110757376",2019-03-05 23:57:41,"ENESMoreliaUNAM","#ComunidadENES; el próximo viernes 8 de marzo los invitamos a participar en la Campaña de Vacunación que aplicará vacunas contra la Influenza, Neumococo y Hepatitis ""B"". De las 10am a la 1pm en el área de prevención y apoyo a la salud. https://t.co/12QduWHWPC","Morelia, Michoacán","Twitter Web Client",0,"es",FALSE,NA,NA,"https://t.co/z4PsaLuHFL"
"370","76710543","1103079606532403202",2019-03-05 23:47:27,"davidkwahlberg","#UWMadison #scientist Yoshihiro Kawaoka allowed to resume controversial #flu research: https://t.co/JR37nNIPVK #influenza #H5N1 #birdflu","Madison, WI","Twitter Web Client",1,"tl",TRUE,NA,NA,"http://t.co/elA0GHliwF"
"371","236636515","1103078991592857601",2019-03-05 23:45:00,"lopezdoriga","La razón por la que Arturo Zaldívar, el ministro presidente de la Suprema Corte, no asistió a la sesión de este martes https://t.co/kYkmx55Ai4 https://t.co/8rZDvlpzUF","Ciudad de México","TweetDeck",3,"es",TRUE,NA,NA,"https://t.co/F65TBeZZvV"
"372","3315322193","1103077374038605824",2019-03-05 23:38:34,"CWolinetzNIH",".@NIH we are committed to transparency and safe and secure conduct of research which involved dangerous pathogens; research that helps us to understand, prevent, and combat potential pandemics like #influenza https://t.co/cPqRjIDUCl  #NIH #SciencePolicy #GainofFunction","Bethesda, MD","Twitter Web Client",2,"en",FALSE,NA,NA,"https://t.co/QYbZnuzVnP"
"373","19111236","1103077080701562881",2019-03-05 23:37:24,"LeighAnnKopans","Parenting = saying yes to snuggles with your Influenza A-positive, still very feverish kiddo. Who coughs in your face mid-hug. <U+2764><U+FE0F> https://t.co/RYVD6hLL8P","Columbus, OH","Instagram",0,"en",FALSE,NA,NA,"https://t.co/AK6N637g2P"
"374","113678263","1103076462075228161",2019-03-05 23:34:57,"weedgirl24","The season last year seemed long. Some were still combining yesterday. This winter has also seemed long. Littlest has influenza A. Someone bring me Paps Dels please. <U+0001F629>","Central IL","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"375","208650789","1103075892987715584",2019-03-05 23:32:41,"BlueNash","Que estoy a medio paso de la influenza... mil pastillas <U+0001F48A><U+0001F48A><U+0001F48A><U+0001F52A> más a ver si me deja de doler la respiración <U+0001F912><U+0001F915><U+0001F927><U+0001F637>","Ciudad de México","Twitter for iPhone",0,"es",FALSE,NA,NA,NA
"376","173627787","1102237317161463810",2019-03-03 16:00:29,"pulso_mx","México a una década de la influenza cómo se vivió y lecciones aprendidas
 https://t.co/a7Ea2YpBgg https://t.co/znGAKhIGIq","San Luis Potosí","TweetDeck",0,"es",FALSE,NA,NA,"http://t.co/Df1cP95nz0"
"377","173627787","1103075702176399360",2019-03-05 23:31:56,"pulso_mx","#Nacional Ministro Arturo Zaldívar falta a sesión en la Corte ""por influenza""
https://t.co/bd47ScyZpm https://t.co/nTCBv3vLA3","San Luis Potosí","TweetDeck",0,"es",FALSE,NA,NA,"http://t.co/Df1cP95nz0"
"378","390123645","1103075577106522113",2019-03-05 23:31:26,"PaoSFz","Consejo de tía: “hijita, tú vacúnate cada año contra la influenza porque ya te dio dos veces” y pues  si, tiene razón!!","Villahermosa,tabasco","Twitter for iPhone",0,"es",FALSE,NA,NA,NA
"379","390123645","1102722205492891649",2019-03-05 00:07:16,"PaoSFz","Sólo falta que me de la influenza de las vacas para pasar por todos los tipos de influenzas que hay!","Villahermosa,tabasco","Twitter for iPhone",0,"es",FALSE,NA,NA,NA
"380","354409177","1103075456461430785",2019-03-05 23:30:57,"Carlosravendano","En la Alma Mater de la alcaldesa Nubia Ramos Carbajal, se realizaron tomas de presión arterial, glucosa, se aplicaron las vacunas contra la influenza, toxoide tetánico, hepatitis, porque el hecho de que sean jóvenes no significa que estén... https://t.co/Y1EHAMbUID","Guamúchil, Sinaloa, México.","Facebook",0,"es",FALSE,NA,NA,"https://t.co/wBY1Y5qt2i"
"381","228241061","1103075249992749056",2019-03-05 23:30:08,"sickweather","Between 5% and 20% of people in the U.S. get the #flu each year. Get #vaccinated today and learn more about flu prevention and treatments here --&gt; https://t.co/t1A6TZsPS8! https://t.co/kUDNMTOcBk","United States","Hootsuite Inc.",0,"en",TRUE,NA,NA,"https://t.co/NxZa59s3uM"
"382","182616721","1103074991841644544",2019-03-05 23:29:06,"Patricia_Sanez","El ministro presidente de la SCJN, Arturo Zaldívar Lelo de Larrea, informó por medido de redes sociales, que padece de influenza, razón por la que este martes no asistió a la sesión del Pleno y confió estar de vuelta el próximo jueves. https://t.co/u8qRj6NUPj","Colima, México","Facebook",0,"es",FALSE,NA,NA,"https://t.co/oSU4d0MI1d"
"383","2273499648","1103074909566185472",2019-03-05 23:28:47,"Diario_deColima","Ministro Arturo Zaldívar falta a sesión en la Corte “por influenza”
https://t.co/W2YL0wgafW https://t.co/NhO5zAyXax","Colima, Colima","Twitter Web Client",0,"es",FALSE,NA,NA,"http://t.co/QQEZz3r7c6"
"384","1019665385975578625","1103073454406938625",2019-03-05 23:23:00,"NoticiasCuautla","#Local Luego de que la Jurisdicción Sanitaria #3 de Cuautla confirmara 8 casos de #Hepatitis; la Directora de la escuela podría enfrentar un proceso por omisión de sus funciones.
#NoticiasDeCuautla
https://t.co/hrK3dbma65","Cuautla, Morelos","Twitter Web Client",0,"es",FALSE,NA,NA,"https://t.co/wpXd9flQBf"
"385","62669814","1103072980047880192",2019-03-05 23:21:07,"mardin11","@TheRealBruin Lol so ridiculous. 

Other team pays for lady’s to visit the boys before game 1. Said ladies were injected with influenza prior to these visits. The flu rolls through the locker room over the course of the series

#PGversion","Ontario, Canada","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"386","547949711","1103071803839152128",2019-03-05 23:16:26,"SomeDudeInCA","@PFrancisMcnicho @NPR Here's a short list: Polio. Measles. Rubella. Mumps. Influenza. Pertussis (whooping cough), meningococcal diseases, plague, hepatitis b, typhoid. Shall I continue?","California, USA","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/SXSb5EZXhQ"
"387","582208181","1103071466160115713",2019-03-05 23:15:06,"sitcancer","#JITC Research: Influenza vaccination and myocarditis among patients receiving immune checkpoint inhibitors https://t.co/Xtbly6lkwN https://t.co/5qfGvqB9gv","Milwaukee, WI","Hootsuite Inc.",3,"en",FALSE,NA,NA,"https://t.co/UGdYJQzy6V"
"388","978852537796358144","1103067607991767040",2019-03-05 22:59:46,"alcalababyy","Puto el que me contagie la influenza","Tampico, Tamaulipas","Twitter for iPhone",0,"es",FALSE,NA,NA,NA
"389","87913183","1103064956289708032",2019-03-05 22:49:14,"RadioBI","Se disparan casos de influenza en Aguascalientes https://t.co/oxFo7Y2Twr #Aguascalientes","Aguascalientes, Ags. MX","binoticias",0,"es",FALSE,NA,NA,"https://t.co/5ZeYy11jCH"
"390","1097396151634907137","1103063883969781760",2019-03-05 22:44:58,"leilahberns","@evenstevensrank Since you guys are branching out to more Disney channel stuff, when you get to Influenza are you going to talk about that one article that said it led to High School Musical? I know it's gonna be a while until you get there, but I keep thinking about that lol","California, USA","Twitter Web App",0,"en",FALSE,NA,NA,NA
"391","320919570","1103062917812051975",2019-03-05 22:41:08,"karlie_balzer","My mom is in the Virgin Islands and I have influenza.... love it","Derby, KS","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"392","733175851","1103062149369417728",2019-03-05 22:38:04,"MJermier07","okay but who ACTUALLY calls the flu influenza <U+0001F602><U+0001F602>","Iowa City, IA","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"393","1491299736","1103060993750396928",2019-03-05 22:33:29,"uileamychild","@ChipQuasney @timkowal @NotQuiteGenie @cspan @RandPaul @SenRandPauI Those are not accurate flu numbers. The CDC lumps in non-influenza-confirmed ILI (influenza-like-illness) and pneumonia into those statistics to artificially inflate them.","Humboldt County","Twitter Web App",0,"en",FALSE,NA,NA,NA
"394","28490348","1103060569706430464",2019-03-05 22:31:48,"_GeminiComplex","Influenza was IT! https://t.co/vpHPY1WFv8","Washington, DC","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"395","208585249","1103060116297793538",2019-03-05 22:30:00,"wabenews","A new study shows that vaccination with a weakened strain of salmonella not only protects against typhoid fever but also seems to rev up the immune system to fight off other problems, like influenza and yeast infection.
https://t.co/YDMbAjqVpg","Atlanta, GA","TweetDeck",2,"en",FALSE,NA,NA,"https://t.co/JLSD80FQQr"
"396","1056573294630060032","1103059915474681856",2019-03-05 22:29:12,"MatzegOtto","@MolotovGirl The following list looks at seven ingredients in vaccines including flu shots
Influenza viruses. The flu vaccine contains tiny amounts of the viruses it protects against. ...
Formaldehyde. ...
Aluminum Salts. ...
Thimerosal. ...
Chicken egg proteins. ...
Gelatin. ...
Antibiotics.","Simcoe Ontario Canada","Twitter Web App",1,"en",FALSE,NA,NA,NA
"397","2287037759","1103058460038623233",2019-03-05 22:23:25,"fobiwankenobi","I have taken four baths today this influenza bug ain't nothing to fuck with also feeling very achey like my solar plexus got snapped in half","the brink","Twitter for Android",0,"en",FALSE,NA,NA,NA
"398","8091552","1103056204794720257",2019-03-05 22:14:27,"torreon","Registra #Torreón tres casos nuevos de influenza https://t.co/dThtxQNNbn https://t.co/0iDTU4Gq6Z","Torreón, Coahuila de Zaragoza","Twitter Web Client",1,"es",TRUE,NA,NA,"https://t.co/nkDrgoDXn8"
"399","8091552","1102736960693645312",2019-03-05 01:05:53,"torreon","Coahuila registra 169 casos de influenza https://t.co/qnMXb3QNzt https://t.co/rFRwmdX12u","Torreón, Coahuila de Zaragoza","Buffer",0,"es",TRUE,NA,NA,"https://t.co/nkDrgoDXn8"
"400","8091552","1102283095200485376",2019-03-03 19:02:23,"torreon","Sube a 20 las defunciones por influenza en #Durango https://t.co/r2uZnUQWRd https://t.co/XkSmo6CAfa","Torreón, Coahuila de Zaragoza","Buffer",0,"es",TRUE,NA,NA,"https://t.co/nkDrgoDXn8"
"401","1057156549","1103054798981484544",2019-03-05 22:08:52,"2000masmedios","https://t.co/ozVJPFnOYj https://t.co/pojJszJJ72","México","Twitter Web Client",0,"und",FALSE,NA,NA,"https://t.co/OkH4ktuR1X"
"402","1012778087338168322","1103054163246829574",2019-03-05 22:06:20,"FluidsAndHealth","Currently, #influenza activity remains elevated in the United States, with 49 states reporting widespread activity. Stay in tune with the course of the #flu by following the weekly reports published by @CDCFlu at https://t.co/Kf7CslA6Cx
#FluidsAndHealth2019 https://t.co/Io9xRAITYL","Cambridge, MA","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/Q5env4Bvbc"
"403","3115011335","1103052751481856003",2019-03-05 22:00:44,"enlightenedslut","I’m worried that I have Influenza A because my dad has it (was getting sick before I left so I was exposed) and it starts with a stuffy nose and my nose is super stuffy. It’s probably allergies and I’m overthinking but I’m going to be so pissed if I get the fucking flu","Minneapolis, MN","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"404","1029139566823755776","1103052598297481218",2019-03-05 22:00:07,"tonydaopharmd","Early use of anti-influenza medications in hospitalized children with tracheostomy https://t.co/2F1FI1P9rO #pharmacists #pharmacy #healthcare #health #profession","Garden Grove, CA","Buffer",0,"en",FALSE,NA,NA,"https://t.co/2wwtVhmZFw"
"405","1029139566823755776","1102237295858475008",2019-03-03 16:00:24,"tonydaopharmd","ACIP: After WHO delay, FDA waits to select influenza strains for vax https://t.co/9nlStD1qPt #pharmacists #pharmacy #healthcare #health #profession","Garden Grove, CA","Buffer",0,"en",FALSE,NA,NA,"https://t.co/2wwtVhmZFw"
"406","107857373","1103051820639891456",2019-03-05 21:57:02,"zhnmx","Reporta Sector Salud de Zacatecas 189 casos positivos de influenza al 28 de febrero via @newszachoy https://t.co/d6opnTYDX0 @ATelloC @HectorAlvaradoX @DraRdgz @JehuSalasD @MirandaJorge16 @VictorRenteriaL @GilbertoBreC @fitobonilla","Zacatecas, México","Twitter for iPad",1,"es",FALSE,NA,NA,"https://t.co/G7k1wN5pJj"
"407","107857373","1103051536668770304",2019-03-05 21:55:54,"zhnmx","Reporta Sector Salud de Zacatecas 189 casos positivos de influenza al 28 de febrero - https://t.co/Ez2htrOJU4 https://t.co/bBIXQQlTaM","Zacatecas, México","EleccionesZHN",1,"es",FALSE,NA,NA,"https://t.co/G7k1wN5pJj"
"408","107857373","1103051477856198656",2019-03-05 21:55:40,"zhnmx","Reporta Sector Salud de Zacatecas 189 casos positivos de influenza al 28 de febrero - https://t.co/Ez2htrOJU4 https://t.co/lfCPQJs0ZM","Zacatecas, México","EleccionesZHN",1,"es",FALSE,NA,NA,"https://t.co/G7k1wN5pJj"
"409","292467503","1103050105442234369",2019-03-05 21:50:13,"DirectrizInf","REPORTA SECTOR SALUD DE ZACATECAS 189 CASOS POSITIVOS DE INFLUENZA AL 28 DE FEBRERO https://t.co/lPmMv6Ne2n","Zacatecas, México","Facebook",0,"es",FALSE,NA,NA,"http://t.co/EGoHrCSouW"
"410","827701391028273152","1103048926180114433",2019-03-05 21:45:32,"barbramon1","@Dargon74 @RandPaul  You are a medical doctor. You certainly know that
mass vaccinations have saved our
country from epidemics of polio, influenza, whooping cough, measles and other dangerous diseases.
Your opinion flies in the face of sound medical practice.","Ohio, USA","Twitter for Android",0,"en",FALSE,NA,NA,NA
"411","713082318","1103047664290140160",2019-03-05 21:40:31,"Alyssanicolesss","Update: influenza a","Manteca, CA","Twitter for iPhone",1,"en",FALSE,NA,NA,NA
"412","1579439978","1103047089351806978",2019-03-05 21:38:14,"pmgeorgic","@thereal_truther @Lonebeatle @SciencePharmer @hornswaggled2 @Takethatdoctors https://t.co/5wImg4VyKO","Pennsylvania, USA","Twitter for iPhone",0,"und",FALSE,NA,NA,NA
"413","243320087","1102976931946024961",2019-03-05 16:59:27,"FloridaTaxWatch","During the #StateoftheState, @GovRonDeSantis said Floridians need relief from the cost of prescription drugs. Floridians also need efficient quality of care. Read our latest report about flue &amp; strep testing: https://t.co/ZYXpcpkIIq #FlaPol #FL","Tallahassee, Florida","Twitter Web Client",0,"en",FALSE,NA,NA,"http://t.co/cpWqMOlBoL"
"414","243320087","1103044617942036480",2019-03-05 21:28:25,"FloridaTaxWatch","Great news! The bill empowering pharmacists to test &amp; treat the flu &amp; strep won support today in the House Health Quality Subcommittee. Read the TaxWatch report about point of care testing here: https://t.co/ZYXpcpkIIq #FlaPol #FL","Tallahassee, Florida","Twitter Web Client",0,"en",FALSE,NA,NA,"http://t.co/cpWqMOlBoL"
"415","3027218243","1103044043083259904",2019-03-05 21:26:08,"snarkyscrubs","@pissedoffpremed “Hey doc, do you mind ordering a grain free diet for this patient? She’s here for Influenza A, so hopefully that will help.”","midwest, usa","Twitter for iPhone",0,"en",FALSE,NA,NA,NA
"416","2218999273","1103043675268042753",2019-03-05 21:24:40,"vnminin","""Dynamic Bayesian Influenza Forecasting in the United States with Hierarchical Discrepancy (with Discussion)"" https://t.co/tO7Tmc5zAa","Irvine, CA","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/EN9Fi1BHwR"
"417","46204875","1103040739133587456",2019-03-05 21:13:00,"SCCHealth","The weekly #flu report provides updated numbers for St. Charles County during the 2018-2019 influenza season. To view the current report, please visit https://t.co/kdSlRC338x.

Cases reported to-date for 2018-2019 season – 3,536 https://t.co/7CCoQaRYpt","St. Charles, MO","TweetDeck",0,"en",FALSE,NA,NA,"https://t.co/kNcaJ4Y5aQ"
"418","2914592686","1103039651575664641",2019-03-05 21:08:41,"dcastillo_g","@_ropb Me reservaré mis comentarios. Quizá mi novio me contagió de influenza y aún no sé.","Ciudad de México ","Twitter for iPhone",0,"es",FALSE,NA,NA,NA
"419","74350091","1103039259785621504",2019-03-05 21:07:07,"_ropb","En otro capítulo de: “en las oficinas los jefes son nefastos y a sus trabajadores no dejan ir a descansar por no ser nada más que una gripita, a pesar de que todo el puto día tosen”, hoy presento: me contagiaron de influenza. 

Hijos de la chingada.","Ciudad de México, México","Twitter for iPhone",0,"es",FALSE,NA,NA,NA
"420","876967421285814272","1103038291480317952",2019-03-05 21:03:16,"tv1productions","TALA FOU:Samoan seasonal workers in Hawkes Bay who contracted influenza will be kept in isolation for 7days to prevent others from becoming sick. Tala Fou spoke to the Managing Director of Thornhill Horticulture... https://t.co/zJ0uZf2ngZ","Samoa","Facebook",0,"en",FALSE,NA,NA,"https://t.co/VvoN3JLoIf"
"421","63854243","1103037976567824385",2019-03-05 21:02:01,"MedialogMX","TVFORM Arturo Zaldívar informa que no asistió a la sesión de la Corte de hoy porque padece influenza","México, D.F.","medialog-notas",0,"es",FALSE,NA,NA,"http://t.co/FCchS9h8Qy"
"422","90740595","1103037740847939584",2019-03-05 21:01:05,"EverardoVdz","@ArturoZaldivarL Anda @emtdf Ya salió el peine. Si está canijo, yo también me he ausentado de labores por la influenza","Ciudad Victoria Tamaulipas","Twitter for iPhone",0,"es",FALSE,"Mexico","MX","https://t.co/T4SGOPxG4w"
"423","275632977","1103037502854778881",2019-03-05 21:00:08,"Canal10Guerrero","Solo existió un caso de influenza en Ayotzinapa, los demás fueron gripa común, declaró el secretario de salud, Carlos de la Peña  Pintos. https://t.co/zH8kdbabEv","Guerrero","Facebook",0,"es",FALSE,NA,NA,"https://t.co/GOjUsDPNQz"
"424","86756083","1103035970272800768",2019-03-05 20:54:03,"JYSchnaderMD","FLU: As if influenza alone weren't dangerous enough, 1-3 weeks after flu, there is a high risk in patients to progress to Staphylococcal pneumonia, a deadly disease with high mortality and high need for ICU care. Those who get flu-- be on the lookout... https://t.co/i2aGe0w2YR","Norfolk, VA","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/svObVTAjK9"
"425","86756083","1103031724060147713",2019-03-05 20:37:11,"JYSchnaderMD","As if influenza alone weren't dangerous enough, 1-3 weeks after flu, there is a high risk in patients to progress to Staphylococcal pneumonia, a deadly disease with high mortality and high need for ICU care. Those who get flu-- be on the lookout... https://t.co/jgtRzXMd4e","Norfolk, VA","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/svObVTAjK9"
"426","86756083","1102320547629854723",2019-03-03 21:31:13,"JYSchnaderMD","I have seen new onset asthma in 4 year olds and 80 year olds. 
Viruses, including flu (influenza), are the commonest cause of asthma...
@cherilawson @WHO","Norfolk, VA","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/svObVTAjK9"
"427","102677277","1103034308925771776",2019-03-05 20:47:27,"JTejado","Que se recupere pronto Ministro Presidente. Estas semanas está “pegando” duro la influenza! https://t.co/9zuY0Q6UVd","Distrito Federal, México","Twitter for iPhone",11,"es",TRUE,NA,NA,"https://t.co/bprd7f9uMD"
"428","193385299","1103033517745885184",2019-03-05 20:44:18,"Swabits","When gauging overall accuracy in influenza testing, the odds of making a correct diagnosis was 0.55 times lower with the flocked swab than the foam swab. Check out more about the importance of polyurethane foam swabs from this article: https://t.co/fFv2mfoxkn https://t.co/kZ7rn4ihxG","Springfield, MA","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/DVhvj1bdTs"
"429","2903980137","1103032594306719744",2019-03-05 20:40:38,"ArturoZaldivarL","Informo que me fue imposible asistir a la sesión de #SCJN por estar afectado por el virus de influenza. Espero estar de regreso en la sesión del jueves. Les recomiendo tomar medidas preventivas en beneficio de su salud.","México ","Twitter for iPhone",316,"es",TRUE,NA,NA,"https://t.co/mU9Pkfg1Zw"
"430","16079276","1103031432270602241",2019-03-05 20:36:01,"KHCourage","Ever since covering the Influenza Conference in 2011, I was even more sold than ever on the far-reaching benefits (and importance) of vaccines. More excellent findings, via @NPR: The Unintended Benefits Of Vaccines https://t.co/w5tVBhvYSq Educate your immune systems, people!","Longmont, CO","Twitter for iPhone",0,"en",FALSE,NA,NA,"https://t.co/duexa0isiG"
"431","2753019792","1103030297178693633",2019-03-05 20:31:30,"SmackQuacks","@ProfMarkMaslin @JKSteinberger @rpancost @icey_mark @JamesGDyke @theresphysics @MumbaMusondam @SellaTheChemist @DavidLammy @OwenJones84 @IvankaTrump Did you guys know that a meteor could hit the earth at any time and wipe us out?  Also, at some point in the next 50k years the Yellowstone caldera could erupt and wipe out half or more of people on earth.  But then again, a new strain of influenza could hit and do the same.","Denver, CO","Twitter Web Client",0,"en",FALSE,NA,NA,NA
"432","829462011490795520","1103030174420029442",2019-03-05 20:31:01,"Southwest_Texan","@cspan @RandPaul I understand Paul's argument here, but it's very tragic when healthy young people succumb to vaccine preventable diseases like measles, meningococcal, &amp; influenza.","Texas, USA","Twitter Web Client",0,"en",FALSE,NA,NA,NA
"433","50059286","1103030048242716673",2019-03-05 20:30:31,"JOCOHealth","#Flu is widespread across the United States. These simple actions can help prevent the spread of #influenza germs and get you on the road to recovery: https://t.co/BleDyvIdOL https://t.co/KHaYD4BIdm","Olathe, KS","Hootsuite Inc.",1,"en",TRUE,NA,NA,"http://t.co/6PwaTn0Cut"
"434","2416284834","1103029918982725633",2019-03-05 20:30:00,"paolarojascommx","Ninguna defunción tenía antecedentes de vacunación.
https://t.co/mWhCyShSOg","México DF","TweetDeck",0,"es",FALSE,NA,NA,"http://t.co/1RpWZ09Kji"
"435","4730868260","1103029568754122752",2019-03-05 20:28:37,"ACristopherRD","SIDA, Ébola, influenza, Zika, Chikungunya y Dengue. ¿Quién se ocupa en EEUU de investigar todas estas enfermedades y conseguir sus curas y/o tratamientos? Le presentamos al doctor Anthony Fauci. #MejoresEntrevistas https://t.co/TnNtJRRtiP  https://t.co/tJvqA1OjYM","Dominican Republic","IFTTT",0,"es",FALSE,NA,NA,"https://t.co/7eqgHqXr9E"
"436","236529593","1103026109677895687",2019-03-05 20:14:52,"TheFebrileMuse","Our hospital in SW WI is seeing an uptick in influenza A. Will be interesting to see what state health department reports. #PublicHealth #Wisconsin","USA","Twitter for Android",0,"en",FALSE,NA,NA,"https://t.co/W2WqgKj0HS"
"437","236529593","1103027932987981824",2019-03-05 20:22:07,"TheFebrileMuse","WI influenza is almost all type A and it has not yet peaked. https://t.co/ERlEkH2YL6","USA","Twitter for Android",1,"en",FALSE,NA,NA,"https://t.co/W2WqgKj0HS"
"438","364826148","1103027090272763904",2019-03-05 20:18:46,"IrvCommunity","Flu season is definitely not over yet! Our Irvington Preparatory Academy school nurse, Lisa Aughe, thoughtfully sent this link from the Centers for Disease Control and Prevention (CDC) for parents to review and be prepared should influenza... https://t.co/FS6JrMfobT","Indianapolis, IN","Facebook",0,"en",FALSE,NA,NA,"http://t.co/Ug1P7CXdot"
"439","1551979566","1103025609628823552",2019-03-05 20:12:53,"ColdstreamH","Are you worried about getting the flu? Not the STOMACH FLU (that’s for another post), but Influenza. Most people are concerned about it because it is easily transmitted… https://t.co/WJLqTO098F","Cedar Rapids, IA","Instagram",0,"en",FALSE,NA,NA,"https://t.co/uItDTQW1WP"
"440","14191589","1103025589303300097",2019-03-05 20:12:48,"shizzster","@Xaviere29370219 @PoliticsRude @cspanwj no evidence to the contrary. safer than measles, influenza, mumps, rubella, pertussis... https://t.co/6WMKKjw52n","New England","Twitter Web Client",0,"en",FALSE,NA,NA,"https://t.co/fTa9hjfrJp"
"441","4031026513","1103024215228383234",2019-03-05 20:07:20,"hermesmRD","SIDA, Ébola, influenza, Zika, Chikungunya y Dengue. ¿Quién se ocupa en EEUU de investigar todas estas enfermedades y conseguir sus curas y/o tratamientos? Le presentamos al doctor Anthony Fauci. #MejoresEntrevistas https://t.co/GIp6b79YVr  https://t.co/7syvyo493c","Dominican Republic","IFTTT",0,"es",FALSE,NA,NA,NA
"442","876686119827513344","1102443809743372288",2019-03-04 05:41:01,"realiwasframed","@realfoodcures 1.  Except it's not Hg, it's C9H9HgNaO2S, an ethyl, only used in multi-dose influenza vials.
2.  Except it's not Al, it's Al(OH)3, a salt.
3.  Except there's no reactive CH2O because it's covalently bound to amines.
4.  It's not just a question of what it is, but also how much.","U.S.A.","Twitter Web Client",1,"en",FALSE,NA,NA,NA
